,Unnamed: 0,seismic_no,seismic_time,seismic_lat,seismic_lon,seismic_Dep,Mpf,well_name,well_uwi,well_date,well_lat,well_lon,well_Dep,dist,dt,dDep,Lateraldist,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,label
16953,16953,5736,2016-11-27 14:52:00,54.352,-117.255,3.5,2.8,CHEVRON HZ 102 GRIZZLY 15-9-62-22,102150906222W500,2016-12-01 00:00:00,54.355048,-117.237099,3.4489400000000003,1.2099828429185344,3.3805555555555555,0.051060000000000105,1.2089050237951775,0.0037930344839222276,0.0034702151687571346,0.5223669666256328,0.5023164458403803,0.4822875149524698,0.4751668198526568,0.010733027343616272,0.01317469705277939,0.25843130043858137,0.7546867425429169,0.07962835338400884,0.00010180730133970517,0.07576884479590343,0.10932699242139521,0.1016133330179107,0.09332324889105592,1
16954,16954,5737,2016-11-28 06:53:00,54.353,-117.269,3.5,3.0,CHEVRON HZ 102 GRIZZLY 15-9-62-22,102150906222W500,2016-12-01 00:00:00,54.355048,-117.237099,3.4489400000000003,2.0810222098740656,2.7131944444444445,0.051060000000000105,2.0803957110100812,0.013635134411994102,0.007020672201541945,0.3215869374679524,0.2906883140230602,0.2649722664073299,0.2566051430390555,0.03007437299035902,0.03836058140816318,0.6098494938961858,0.7536425434138895,0.035776667193552485,0.0010504898509737348,0.09650294297344135,0.1966946554728968,0.16237921206884504,0.1350532733671794,1
16956,16956,5739,2016-11-29 04:12:00,54.355,-117.241,3.5,3.0,CHEVRON HZ 102 GRIZZLY 15-9-62-22,102150906222W500,2016-12-01 00:00:00,54.355048,-117.237099,3.4489400000000003,0.2580233591993815,1.825,0.051060000000000105,0.2529207984578039,0.007405028384789666,0.012727731403019367,0.595240352358008,0.612592878874988,0.6226488474617722,0.6251484590355558,0.013465405912346046,0.01658280313780503,0.06744186696523899,0.7167606400803922,0.02696155492047167,0.00034476063007462523,0.20917810725484212,0.310850748431369,0.3290427301432537,0.3369233767333597,1
16967,16967,5735,2016-11-25 21:24:00,54.352,-117.244,3.21,3.5,CHEVRON HZ 102 GRIZZLY 15-9-62-22,102150906222W500,2016-12-01 00:00:00,54.355048,-117.237099,3.4489400000000003,0.6100389725536755,5.108333333333333,0.23893999999999996,0.5612978036963481,0.04734065255989974,0.06677992621073826,0.13110470295535628,0.13188894829935072,0.13154632186354942,0.1312523859386822,0.17732398097836652,0.20646630287787415,0.02085585326685516,0.23591875430680465,0.009065906361690374,0.017230098681212058,0.8496681628956639,0.7602027487198847,0.7719746617692078,0.7637145611602281,1
16968,16968,5736,2016-11-27 14:52:00,54.352,-117.255,3.5,2.8,CHEVRON HZ 102 GRIZZLY 15-9-62-22,102150906222W500,2016-12-01 00:00:00,54.355048,-117.237099,3.4489400000000003,1.2099828429185344,3.3805555555555555,0.051060000000000105,1.2089050237951775,0.0037930344839222276,0.0034702151687571346,0.5223669666256328,0.5023164458403803,0.4822875149524698,0.4751668198526568,0.010733027343616272,0.01317469705277939,0.25843130043858137,0.7546867425429169,0.07962835338400884,0.00010180730133970517,0.07576884479590343,0.10932699242139521,0.1016133330179107,0.09332324889105592,1
16969,16969,5737,2016-11-28 06:53:00,54.353,-117.269,3.5,3.0,CHEVRON HZ 102 GRIZZLY 15-9-62-22,102150906222W500,2016-12-01 00:00:00,54.355048,-117.237099,3.4489400000000003,2.0810222098740656,2.7131944444444445,0.051060000000000105,2.0803957110100812,0.013635134411994102,0.007020672201541945,0.3215869374679524,0.2906883140230602,0.2649722664073299,0.2566051430390555,0.03007437299035902,0.03836058140816318,0.6098494938961858,0.7536425434138895,0.035776667193552485,0.0010504898509737348,0.09650294297344135,0.1966946554728968,0.16237921206884504,0.1350532733671794,1
16971,16971,5739,2016-11-29 04:12:00,54.355,-117.241,3.5,3.0,CHEVRON HZ 102 GRIZZLY 15-9-62-22,102150906222W500,2016-12-01 00:00:00,54.355048,-117.237099,3.4489400000000003,0.2580233591993815,1.825,0.051060000000000105,0.2529207984578039,0.007405028384789666,0.012727731403019367,0.595240352358008,0.612592878874988,0.6226488474617722,0.6251484590355558,0.013465405912346046,0.01658280313780503,0.06744186696523899,0.7167606400803922,0.02696155492047167,0.00034476063007462523,0.20917810725484212,0.310850748431369,0.3290427301432537,0.3369233767333597,1
16982,16982,5735,2016-11-25 21:24:00,54.352,-117.244,3.21,3.5,CHEVRON HZ 102 GRIZZLY 15-9-62-22,102150906222W500,2016-12-01 00:00:00,54.355048,-117.237099,3.4489400000000003,0.6100389725536755,5.108333333333333,0.23893999999999996,0.5612978036963481,0.04734065255989974,0.06677992621073826,0.13110470295535628,0.13188894829935072,0.13154632186354942,0.1312523859386822,0.17732398097836652,0.20646630287787415,0.02085585326685516,0.23591875430680465,0.009065906361690374,0.017230098681212058,0.8496681628956639,0.7602027487198847,0.7719746617692078,0.7637145611602281,1
16983,16983,5736,2016-11-27 14:52:00,54.352,-117.255,3.5,2.8,CHEVRON HZ 102 GRIZZLY 15-9-62-22,102150906222W500,2016-12-01 00:00:00,54.355048,-117.237099,3.4489400000000003,1.2099828429185344,3.3805555555555555,0.051060000000000105,1.2089050237951775,0.0037930344839222276,0.0034702151687571346,0.5223669666256328,0.5023164458403803,0.4822875149524698,0.4751668198526568,0.010733027343616272,0.01317469705277939,0.25843130043858137,0.7546867425429169,0.07962835338400884,0.00010180730133970517,0.07576884479590343,0.10932699242139521,0.1016133330179107,0.09332324889105592,1
16984,16984,5737,2016-11-28 06:53:00,54.353,-117.269,3.5,3.0,CHEVRON HZ 102 GRIZZLY 15-9-62-22,102150906222W500,2016-12-01 00:00:00,54.355048,-117.237099,3.4489400000000003,2.0810222098740656,2.7131944444444445,0.051060000000000105,2.0803957110100812,0.013635134411994102,0.007020672201541945,0.3215869374679524,0.2906883140230602,0.2649722664073299,0.2566051430390555,0.03007437299035902,0.03836058140816318,0.6098494938961858,0.7536425434138895,0.035776667193552485,0.0010504898509737348,0.09650294297344135,0.1966946554728968,0.16237921206884504,0.1350532733671794,1
16986,16986,5739,2016-11-29 04:12:00,54.355,-117.241,3.5,3.0,CHEVRON HZ 102 GRIZZLY 15-9-62-22,102150906222W500,2016-12-01 00:00:00,54.355048,-117.237099,3.4489400000000003,0.2580233591993815,1.825,0.051060000000000105,0.2529207984578039,0.007405028384789666,0.012727731403019367,0.595240352358008,0.612592878874988,0.6226488474617722,0.6251484590355558,0.013465405912346046,0.01658280313780503,0.06744186696523899,0.7167606400803922,0.02696155492047167,0.00034476063007462523,0.20917810725484212,0.310850748431369,0.3290427301432537,0.3369233767333597,1
16997,16997,5735,2016-11-25 21:24:00,54.352,-117.244,3.21,3.5,CHEVRON HZ 102 GRIZZLY 15-9-62-22,102150906222W500,2016-12-02 00:00:00,54.355048,-117.237099,3.4489400000000003,0.6100389725536755,6.1083333333333325,0.23893999999999996,0.5612978036963481,0.042356659034309296,0.059749378428309664,0.11730208395095659,0.11800376444834283,0.117697209503858,0.1174342189645581,0.21363442749884895,0.24385885410496083,0.018660162416984656,0.211081379229587,0.01182422487376148,0.015416124947669026,0.9087963817876362,0.6801690911153139,0.6907016647121992,0.6833111821952765,1
16998,16998,5736,2016-11-27 14:52:00,54.352,-117.255,3.5,2.8,CHEVRON HZ 102 GRIZZLY 15-9-62-22,102150906222W500,2016-12-02 00:00:00,54.355048,-117.237099,3.4489400000000003,1.2099828429185344,4.380555555555556,0.051060000000000105,1.2089050237951775,0.003512028670992653,0.0032131253271881818,0.48366756783914827,0.4651024838240607,0.44655739022529806,0.4399642296690355,0.01338165438551386,0.01610325944189582,0.23928549568146323,0.698776003398739,0.10747637040416347,9.426493820106387e-05,0.08386711707071039,0.1012275352425214,0.09408533996374385,0.08640942421294677,1
16999,16999,5737,2016-11-28 06:53:00,54.353,-117.269,3.5,3.0,CHEVRON HZ 102 GRIZZLY 15-9-62-22,102150906222W500,2016-12-02 00:00:00,54.355048,-117.237099,3.4489400000000003,2.0810222098740656,3.713194444444445,0.051060000000000105,2.0803957110100812,0.012793212522765442,0.006587170233392819,0.30173006816521103,0.272739326713943,0.24861115514973772,0.24076067240272706,0.03799558051439226,0.04751243218201367,0.5721934193367323,0.7071077506658273,0.04893212389781326,0.0009856257745940143,0.10824068595318526,0.1845494480306253,0.1523528633094073,0.12671420580655524,1
17001,17001,5739,2016-11-29 04:12:00,54.355,-117.241,3.5,3.0,CHEVRON HZ 102 GRIZZLY 15-9-62-22,102150906222W500,2016-12-02 00:00:00,54.355048,-117.237099,3.4489400000000003,0.2580233591993815,2.825,0.051060000000000105,0.2529207984578039,0.007071282687296132,0.012154090712683011,0.5684127838125483,0.5849832294562692,0.5945859740882523,0.5969729278078312,0.01731439148839881,0.020904091974625616,0.0644022522924832,0.6844561346377253,0.03753102292446123,0.0003292222187447094,0.2387907434174888,0.296840660358687,0.314212726830585,0.32173819154207495,1
17003,17003,5741,2016-12-01 01:30:00,54.342,-117.263,3.5,2.7,CHEVRON HZ 102 GRIZZLY 15-9-62-22,102150906222W500,2016-12-02 00:00:00,54.355048,-117.237099,3.4489400000000003,2.220044897403835,0.9375,0.051060000000000105,2.219457641607247,0.0021163637222805093,0.0009941991853076313,0.2668717431668777,0.23886019056087046,0.21593221735929471,0.20854010428959802,0.002806408268151226,0.0037228772178302966,0.6271096421688375,0.5127695510401925,0.02612815506075891,4.994918672495074e-05,0.012761421126846329,0.03702557169926327,0.029993297991412447,0.024554279853576385,1
17004,17004,5742,2016-12-01 20:25:00,54.342,-117.238,4.5,2.9,CHEVRON HZ 102 GRIZZLY 15-9-62-22,102150906222W500,2016-12-02 00:00:00,54.355048,-117.237099,3.4489400000000003,1.7928995515485984,0.14930555555555555,1.05106,1.452501868619509,0.03890160645134441,0.03126089054992089,0.8174987266935007,0.7690448382377757,0.7257830701891942,0.7110564623703421,0.01420801866797449,0.018740184929098232,0.28530518359319923,0.7169015504105496,0.022156438043873017,0.001191661684286447,0.058308381537001026,0.15845284174579824,0.14280739863753164,0.1280215423555782,1
17014,17014,5735,2016-11-25 21:24:00,54.352,-117.244,3.21,3.5,CHEVRON HZ 102 GRIZZLY 15-9-62-22,102150906222W500,2016-12-02 00:00:00,54.355048,-117.237099,3.4489400000000003,0.6100389725536755,6.1083333333333325,0.23893999999999996,0.5612978036963481,0.042356659034309296,0.059749378428309664,0.11730208395095659,0.11800376444834283,0.117697209503858,0.1174342189645581,0.21363442749884895,0.24385885410496083,0.018660162416984656,0.211081379229587,0.01182422487376148,0.015416124947669026,0.9087963817876362,0.6801690911153139,0.6907016647121992,0.6833111821952765,1
17015,17015,5736,2016-11-27 14:52:00,54.352,-117.255,3.5,2.8,CHEVRON HZ 102 GRIZZLY 15-9-62-22,102150906222W500,2016-12-02 00:00:00,54.355048,-117.237099,3.4489400000000003,1.2099828429185344,4.380555555555556,0.051060000000000105,1.2089050237951775,0.003512028670992653,0.0032131253271881818,0.48366756783914827,0.4651024838240607,0.44655739022529806,0.4399642296690355,0.01338165438551386,0.01610325944189582,0.23928549568146323,0.698776003398739,0.10747637040416347,9.426493820106387e-05,0.08386711707071039,0.1012275352425214,0.09408533996374385,0.08640942421294677,1
17016,17016,5737,2016-11-28 06:53:00,54.353,-117.269,3.5,3.0,CHEVRON HZ 102 GRIZZLY 15-9-62-22,102150906222W500,2016-12-02 00:00:00,54.355048,-117.237099,3.4489400000000003,2.0810222098740656,3.713194444444445,0.051060000000000105,2.0803957110100812,0.012793212522765442,0.006587170233392819,0.30173006816521103,0.272739326713943,0.24861115514973772,0.24076067240272706,0.03799558051439226,0.04751243218201367,0.5721934193367323,0.7071077506658273,0.04893212389781326,0.0009856257745940143,0.10824068595318526,0.1845494480306253,0.1523528633094073,0.12671420580655524,1
17018,17018,5739,2016-11-29 04:12:00,54.355,-117.241,3.5,3.0,CHEVRON HZ 102 GRIZZLY 15-9-62-22,102150906222W500,2016-12-02 00:00:00,54.355048,-117.237099,3.4489400000000003,0.2580233591993815,2.825,0.051060000000000105,0.2529207984578039,0.007071282687296132,0.012154090712683011,0.5684127838125483,0.5849832294562692,0.5945859740882523,0.5969729278078312,0.01731439148839881,0.020904091974625616,0.0644022522924832,0.6844561346377253,0.03753102292446123,0.0003292222187447094,0.2387907434174888,0.296840660358687,0.314212726830585,0.32173819154207495,1
17020,17020,5741,2016-12-01 01:30:00,54.342,-117.263,3.5,2.7,CHEVRON HZ 102 GRIZZLY 15-9-62-22,102150906222W500,2016-12-02 00:00:00,54.355048,-117.237099,3.4489400000000003,2.220044897403835,0.9375,0.051060000000000105,2.219457641607247,0.0021163637222805093,0.0009941991853076313,0.2668717431668777,0.23886019056087046,0.21593221735929471,0.20854010428959802,0.002806408268151226,0.0037228772178302966,0.6271096421688375,0.5127695510401925,0.02612815506075891,4.994918672495074e-05,0.012761421126846329,0.03702557169926327,0.029993297991412447,0.024554279853576385,1
17021,17021,5742,2016-12-01 20:25:00,54.342,-117.238,4.5,2.9,CHEVRON HZ 102 GRIZZLY 15-9-62-22,102150906222W500,2016-12-02 00:00:00,54.355048,-117.237099,3.4489400000000003,1.7928995515485984,0.14930555555555555,1.05106,1.452501868619509,0.03890160645134441,0.03126089054992089,0.8174987266935007,0.7690448382377757,0.7257830701891942,0.7110564623703421,0.01420801866797449,0.018740184929098232,0.28530518359319923,0.7169015504105496,0.022156438043873017,0.001191661684286447,0.058308381537001026,0.15845284174579824,0.14280739863753164,0.1280215423555782,1
17031,17031,5735,2016-11-25 21:24:00,54.352,-117.244,3.21,3.5,CHEVRON HZ 102 GRIZZLY 15-9-62-22,102150906222W500,2016-12-02 00:00:00,54.355048,-117.237099,3.4489400000000003,0.6100389725536755,6.1083333333333325,0.23893999999999996,0.5612978036963481,0.042356659034309296,0.059749378428309664,0.11730208395095659,0.11800376444834283,0.117697209503858,0.1174342189645581,0.21363442749884895,0.24385885410496083,0.018660162416984656,0.211081379229587,0.01182422487376148,0.015416124947669026,0.9087963817876362,0.6801690911153139,0.6907016647121992,0.6833111821952765,1
17032,17032,5736,2016-11-27 14:52:00,54.352,-117.255,3.5,2.8,CHEVRON HZ 102 GRIZZLY 15-9-62-22,102150906222W500,2016-12-02 00:00:00,54.355048,-117.237099,3.4489400000000003,1.2099828429185344,4.380555555555556,0.051060000000000105,1.2089050237951775,0.003512028670992653,0.0032131253271881818,0.48366756783914827,0.4651024838240607,0.44655739022529806,0.4399642296690355,0.01338165438551386,0.01610325944189582,0.23928549568146323,0.698776003398739,0.10747637040416347,9.426493820106387e-05,0.08386711707071039,0.1012275352425214,0.09408533996374385,0.08640942421294677,1
